Journey Event ID,Journey ID,Event Time Stamp,Latitude,Longitude,Event Type ID,Event Description,Time Elapsed,Distance From Previous Position,Average Speed From Prev Point,Satellite Count,HDOP Value
8999415952,131399741,27 Feb 2022 18:04:56:000,51.61979,-0.2442917,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,153.0,27.75,13.0,0.899999976
8999415957,131399741,27 Feb 2022 18:05:08:000,51.61844,-0.2448115,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,155.0,27.75,12.0,0.899999976
8999415962,131399741,27 Feb 2022 18:05:22:000,51.61716,-0.2446417,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,151.0,22.57142857,12.0,0.899999976
8999415967,131399741,27 Feb 2022 18:06:14:000,51.61613,-0.243313,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,52.0,156.0,5.903846154,13.0,0.899999976
8999415972,131399741,27 Feb 2022 18:06:27:000,51.61509,-0.2419377,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,151.0,28.16666667,13.0,0.899999976
8999415977,131399741,27 Feb 2022 18:06:38:000,51.6137,-0.2414987,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,159.0,31.72727273,12.0,0.899999976
8999415982,131399741,27 Feb 2022 18:06:48:000,51.61223,-0.2413763,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,164.0,36.5,13.0,0.800000012
8999415987,131399741,27 Feb 2022 18:06:57:000,51.61088,-0.2410908,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,151.0,36.88888889,13.0,0.800000012
8999415992,131399741,27 Feb 2022 18:07:07:000,51.6094,-0.2407778,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,166.0,36.5,12.0,0.800000012
8999415997,131399741,27 Feb 2022 18:07:16:000,51.60799,-0.2405085,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,158.0,38.66666667,12.0,0.899999976
8999416002,131399741,27 Feb 2022 18:07:25:000,51.60658,-0.2402127,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,158.0,38.44444444,13.0,0.800000012
8999416007,131399741,27 Feb 2022 18:07:34:000,51.60521,-0.2394688,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,161.0,39.44444444,13.0,0.800000012
8999416012,131399741,27 Feb 2022 18:07:43:000,51.60395,-0.2382735,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,163.0,39.66666667,13.0,0.800000012
8999416017,131399741,27 Feb 2022 18:07:53:000,51.60283,-0.236893,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,157.0,34.1,14.0,0.699999988
8999416022,131399741,27 Feb 2022 18:08:29:000,51.60192,-0.2351982,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,36.0,157.0,9.25,15.0,0.600000024
8999416027,131399741,27 Feb 2022 18:08:43:000,51.60088,-0.2337485,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,158.0,24.5,14.0,0.699999988
8999416032,131399741,27 Feb 2022 18:08:54:000,51.59954,-0.233304,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,152.0,30.27272727,13.0,0.699999988
8999416037,131399741,27 Feb 2022 18:09:04:000,51.59819,-0.2333058,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,150.0,32.6,14.0,0.699999988
8999416042,131399741,27 Feb 2022 18:09:15:000,51.59675,-0.233383,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,160.0,31.72727273,15.0,0.699999988
8999416047,131399741,27 Feb 2022 18:09:31:000,51.59557,-0.2330477,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,154.0,20.4375,14.0,0.699999988
8999416052,131399741,27 Feb 2022 18:09:47:000,51.59524,-0.2315913,7,RTP_EVT_EXCESSIVE_ACCELERATION,16.0,,,,
8999416057,131399741,27 Feb 2022 18:09:49:000,51.59501,-0.23155,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,2.0,158.0,19.05555556,14.0,0.699999988
8999416062,131399741,27 Feb 2022 18:10:09:000,51.59388,-0.2321693,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,20.0,153.0,16.3,15.0,0.699999988
8999416067,131399741,27 Feb 2022 18:10:10:000,51.59391,-0.2322732,7,RTP_EVT_EXCESSIVE_ACCELERATION,1.0,,,,
8999416072,131399741,27 Feb 2022 18:10:33:100,51.5936,-0.2336397,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,151.0,13.58333333,14.0,0.699999988
8999416077,131399741,27 Feb 2022 18:10:53:100,51.59293,-0.2318287,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,20.0,152.0,16.8,15.0,0.699999988
8999416082,131399741,27 Feb 2022 18:11:11:000,51.59266,-0.2296298,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,158.0,18.83333333,14.0,0.699999988
8999416087,131399741,27 Feb 2022 18:11:37:000,51.5915,-0.2296928,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,26.0,150.0,12.30769231,14.0,0.699999988
8999416092,131399741,27 Feb 2022 18:11:39:000,51.59143,-0.2295385,7,RTP_EVT_EXCESSIVE_ACCELERATION,2.0,,,,
8999416097,131399741,27 Feb 2022 18:11:53:000,51.59121,-0.2275823,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,153.0,20.8125,15.0,0.600000024
8999416102,131399741,27 Feb 2022 18:12:17:000,51.59004,-0.2266645,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,24.0,153.0,13.375,14.0,0.699999988
8999416107,131399741,27 Feb 2022 18:12:35:000,51.59008,-0.2244303,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,155.0,19.0,14.0,0.800000012
8999416112,131399741,27 Feb 2022 18:12:51:000,51.58986,-0.2222302,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,154.0,21.0625,14.0,0.800000012
8999416117,131399741,27 Feb 2022 18:13:09:000,51.5888,-0.2214373,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,151.0,17.66666667,12.0,1.0
8999416122,131399741,27 Feb 2022 18:13:35:000,51.58778,-0.2219088,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,26.0,153.0,12.73076923,14.0,0.699999988
8999416127,131399741,27 Feb 2022 18:13:49:000,51.58746,-0.2241347,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,158.0,24.57142857,14.0,0.699999988
8999416132,131399741,27 Feb 2022 18:14:13:000,51.58676,-0.2254885,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,24.0,155.0,13.58333333,15.0,0.699999988
8999416137,131399741,27 Feb 2022 18:14:36:000,51.58539,-0.2255718,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,153.0,14.30434783,14.0,0.699999988
9007017853,131569387,01 Mar 2022 22:19:55:500,51.58691,-0.2206327,7,RTP_EVT_EXCESSIVE_ACCELERATION,0.0,,,,
9007017845,131569387,01 Mar 2022 22:19:55:500,51.58699,-0.2206685,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,51.0,154.0,6.729166667,7.0,1.299999952
9007017861,131569387,01 Mar 2022 22:20:09:500,51.5883,-0.221382,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,154.0,24.21428571,7.0,1.299999952
9007017869,131569387,01 Mar 2022 22:20:34:500,51.58964,-0.2216283,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,25.0,153.0,14.0,7.0,1.299999952
9007017877,131569387,01 Mar 2022 22:20:49:500,51.58968,-0.2195448,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,154.0,23.06666667,8.0,1.100000024
9007017885,131569387,01 Mar 2022 22:21:02:500,51.58986,-0.2173628,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,155.0,26.07692308,8.0,1.100000024
9007017893,131569387,01 Mar 2022 22:21:16:500,51.59005,-0.2150893,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,160.0,27.23076923,8.0,1.100000024
9007017901,131569387,01 Mar 2022 22:21:34:500,51.59094,-0.214152,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,159.0,19.0,8.0,1.100000024
9007017909,131569387,01 Mar 2022 22:27:42:500,51.59127,-0.2146607,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,368.0,82.0,0.309782609,15.0,0.699999988
9007017917,131569387,01 Mar 2022 22:27:43:000,51.59127,-0.2146607,2,RTP_EVT_JOURNEY_END,1.0,,,,
9005678733,131570632,01 Mar 2022 23:37:53:000,51.59121,-0.214693,1,RTP_EVT_JOURNEY_START,,,,,
9005678742,131570632,01 Mar 2022 23:38:59:000,51.59051,-0.2136908,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,66.0,151.0,5.804347826,11.0,1.100000024
9005678751,131570632,01 Mar 2022 23:39:16:000,51.58993,-0.2156763,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,17.0,153.0,19.47058824,10.0,1.299999952
9005678760,131570632,01 Mar 2022 23:39:29:000,51.58988,-0.2179338,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,156.0,26.46153846,11.0,1.100000024
9005678769,131570632,01 Mar 2022 23:39:42:000,51.58958,-0.2200927,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,155.0,25.76923077,11.0,1.100000024
9005678778,131570632,01 Mar 2022 23:39:50:000,51.58966,-0.2213373,8,RTP_EVT_EXCESSIVE_DECELERATION,8.0,,,,
9005678787,131570632,01 Mar 2022 23:39:58:000,51.58908,-0.221434,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,156.0,21.125,11.0,1.200000048
9005678796,131570632,01 Mar 2022 23:40:11:000,51.58769,-0.2209128,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,159.0,26.76923077,10.0,1.100000024
9011244784,131593332,02 Mar 2022 11:50:54:500,51.58712,-0.2207253,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,40.0,154.0,7.775,13.0,0.699999988
9011244791,131593332,02 Mar 2022 11:51:13:500,51.58841,-0.2214373,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,152.0,17.57894737,13.0,0.699999988
9011244798,131593332,02 Mar 2022 11:51:27:500,51.58984,-0.2216948,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,160.0,24.28571429,12.0,1.0
9011244805,131593332,02 Mar 2022 11:51:41:500,51.59119,-0.2214893,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,151.0,23.14285714,14.0,0.800000012
9011244812,131593332,02 Mar 2022 11:51:57:500,51.59232,-0.2224177,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,156.0,20.6875,14.0,0.699999988
9011244819,131593332,02 Mar 2022 11:52:12:500,51.59352,-0.2231413,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,156.0,22.66666667,14.0,0.699999988
9011244826,131593332,02 Mar 2022 11:52:25:500,51.59486,-0.2224328,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,157.0,26.38461538,14.0,0.699999988
9011244833,131593332,02 Mar 2022 11:52:37:500,51.59618,-0.2218712,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,152.0,28.0,14.0,0.699999988
9011244840,131593332,02 Mar 2022 11:52:49:500,51.59736,-0.2213858,8,RTP_EVT_EXCESSIVE_DECELERATION,12.0,,,,
9011244847,131593332,02 Mar 2022 11:53:04:500,51.5975,-0.2213575,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,151.0,11.77777778,14.0,0.699999988
9011244854,131593332,02 Mar 2022 11:53:16:500,51.59824,-0.2233312,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,160.0,30.0,14.0,0.699999988
9011244861,131593332,02 Mar 2022 11:53:24:500,51.59885,-0.2255152,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,165.0,45.5,14.0,0.699999988
9011244868,131593332,02 Mar 2022 11:53:32:500,51.59944,-0.2276595,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,162.0,44.625,14.0,0.699999988
9011244875,131593332,02 Mar 2022 11:53:41:500,51.59996,-0.2297627,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,156.0,38.0,14.0,0.699999988
9011244882,131593332,02 Mar 2022 11:53:52:500,51.60051,-0.2318282,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,155.0,30.72727273,13.0,0.800000012
9011244889,131593332,02 Mar 2022 11:54:44:500,51.60097,-0.233725,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,52.0,151.0,5.807692308,14.0,0.699999988
9011244896,131593332,02 Mar 2022 11:55:05:500,51.60181,-0.235221,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,21.0,151.0,15.57142857,14.0,0.699999988
9011244903,131593332,02 Mar 2022 11:56:01:500,51.60316,-0.235022,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,56.0,156.0,6.089285714,15.0,0.699999988
9011244910,131593332,02 Mar 2022 11:56:20:500,51.60445,-0.2343148,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,154.0,17.47368421,15.0,0.699999988
9011244917,131593332,02 Mar 2022 11:56:43:500,51.60456,-0.232757,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,154.0,14.34782609,15.0,0.699999988
9011244924,131593332,02 Mar 2022 11:57:19:500,51.60364,-0.2311433,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,36.0,152.0,8.805555556,16.0,0.600000024
9011244931,131593332,02 Mar 2022 11:57:53:500,51.6037,-0.2289608,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,34.0,152.0,9.176470588,16.0,0.600000024
9011244938,131593332,02 Mar 2022 11:58:27:500,51.60413,-0.2269033,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,34.0,151.0,8.911764706,16.0,0.699999988
9011244945,131593332,02 Mar 2022 11:59:08:500,51.60514,-0.2276555,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,41.0,153.0,7.512195122,16.0,0.600000024
9011244952,131593332,02 Mar 2022 11:59:51:500,51.60457,-0.2270935,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,43.0,150.0,7.372093023,16.0,0.600000024
9011244959,131593332,02 Mar 2022 12:01:14:500,51.60412,-0.2269078,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,83.0,153.0,3.626506024,16.0,0.600000024
9011244966,131593332,02 Mar 2022 12:01:47:500,51.60369,-0.2289993,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,33.0,154.0,9.454545455,16.0,0.600000024
9011244973,131593332,02 Mar 2022 12:02:20:500,51.60365,-0.2311777,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,33.0,153.0,9.393939394,16.0,0.600000024
9011244980,131593332,02 Mar 2022 12:02:56:500,51.60456,-0.2327812,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,36.0,151.0,8.722222222,16.0,0.600000024
9011244987,131593332,02 Mar 2022 12:03:14:500,51.6048,-0.2337605,7,RTP_EVT_EXCESSIVE_ACCELERATION,18.0,,,,
9011244994,131593332,02 Mar 2022 12:03:19:500,51.60443,-0.2343613,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,5.0,150.0,14.0,15.0,0.600000024
9011245001,131593332,02 Mar 2022 12:03:33:500,51.60307,-0.2350257,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,160.0,24.78571429,16.0,0.699999988
9011245008,131593332,02 Mar 2022 12:04:28:500,51.6018,-0.2350278,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,55.0,150.0,5.581818182,16.0,0.600000024
9011245015,131593332,02 Mar 2022 12:04:58:500,51.60071,-0.2338018,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,30.0,155.0,11.1,14.0,0.699999988
9011245022,131593332,02 Mar 2022 12:05:09:500,51.59932,-0.2333577,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,158.0,31.54545455,15.0,0.699999988
9011245029,131593332,02 Mar 2022 12:05:19:500,51.5979,-0.2333848,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,158.0,35.4,16.0,0.600000024
9011245036,131593332,02 Mar 2022 12:05:28:500,51.59652,-0.2334483,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,154.0,37.66666667,16.0,0.600000024
9011245043,131593332,02 Mar 2022 12:05:38:500,51.59507,-0.2335158,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,161.0,35.8,16.0,0.600000024
9011245050,131593332,02 Mar 2022 12:05:52:500,51.59368,-0.2337588,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,156.0,24.35714286,16.0,0.600000024
9011245057,131593332,02 Mar 2022 12:06:58:500,51.59239,-0.2342357,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,66.0,152.0,4.742424242,16.0,0.600000024
9011245064,131593332,02 Mar 2022 12:07:09:500,51.591,-0.2347555,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,159.0,32.09090909,16.0,0.600000024
9011245071,131593332,02 Mar 2022 12:07:19:500,51.58958,-0.2352747,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,162.0,35.9,16.0,0.600000024
9011245078,131593332,02 Mar 2022 12:07:28:500,51.58823,-0.2352922,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,153.0,37.11111111,15.0,0.600000024
9011245085,131593332,02 Mar 2022 12:07:37:500,51.5873,-0.2337713,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,152.0,36.88888889,16.0,0.600000024
9011245092,131593332,02 Mar 2022 12:08:07:500,51.5867,-0.2318742,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,30.0,150.0,10.3,14.0,0.800000012
9011245099,131593332,02 Mar 2022 12:08:55:500,51.58579,-0.2302,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,48.0,157.0,7.0625,16.0,0.600000024
9011245106,131593332,02 Mar 2022 12:09:28:500,51.58465,-0.2289998,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,33.0,152.0,9.666666667,17.0,0.600000024
9011063987,131599676,02 Mar 2022 13:22:31:000,51.57642,-0.2173418,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,154.0,28.0,17.0,0.600000024
9011063995,131599676,02 Mar 2022 13:22:43:000,51.57563,-0.2155465,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,152.0,28.0,17.0,0.600000024
9011064003,131599676,02 Mar 2022 13:22:55:000,51.57473,-0.213891,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,152.0,28.0,17.0,0.600000024
9011064011,131599676,02 Mar 2022 13:23:07:000,51.57362,-0.2124897,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,157.0,29.16666667,16.0,0.600000024
9011064019,131599676,02 Mar 2022 13:23:17:000,51.57243,-0.2111467,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,162.0,36.0,16.0,0.600000024
9011064027,131599676,02 Mar 2022 13:23:27:000,51.57127,-0.2098478,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,157.0,35.1,15.0,0.699999988
9011064035,131599676,02 Mar 2022 13:23:38:000,51.57001,-0.2086095,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,164.0,32.36363636,16.0,0.600000024
9011064043,131599676,02 Mar 2022 13:23:48:000,51.56868,-0.2075407,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,165.0,36.6,14.0,0.800000012
9011064051,131599676,02 Mar 2022 13:23:59:000,51.56742,-0.2067317,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,151.0,29.72727273,15.0,0.800000012
9011064059,131599676,02 Mar 2022 13:24:11:000,51.5661,-0.2060377,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,155.0,27.91666667,15.0,0.800000012
9011064067,131599676,02 Mar 2022 13:24:22:000,51.56479,-0.2053738,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,153.0,30.63636364,15.0,0.800000012
9011064075,131599676,02 Mar 2022 13:24:32:000,51.56344,-0.2046718,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,158.0,34.6,14.0,0.800000012
9011064083,131599676,02 Mar 2022 13:24:47:000,51.56216,-0.203948,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,151.0,21.33333333,15.0,0.800000012
9011064091,131599676,02 Mar 2022 13:25:23:000,51.56101,-0.2027243,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,36.0,156.0,9.611111111,15.0,0.800000012
9011064099,131599676,02 Mar 2022 13:25:35:000,51.56033,-0.2008033,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,153.0,27.83333333,15.0,0.800000012
9011064107,131599676,02 Mar 2022 13:25:51:000,51.5597,-0.1988393,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,153.0,20.375,14.0,0.800000012
9011064115,131599676,02 Mar 2022 13:26:15:000,51.55938,-0.1968142,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,24.0,151.0,13.58333333,15.0,0.899999976
9011064123,131599676,02 Mar 2022 13:27:23:000,51.55818,-0.1958532,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,68.0,154.0,4.705882353,14.0,0.899999976
9011064131,131599676,02 Mar 2022 13:27:38:000,51.55687,-0.1951542,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,154.0,22.46666667,12.0,1.100000024
9011064139,131599676,02 Mar 2022 13:27:53:000,51.55581,-0.1938092,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,151.0,21.8,13.0,0.899999976
9011064147,131599676,02 Mar 2022 13:28:22:500,51.55488,-0.1921495,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,29.0,156.0,10.83333333,12.0,0.899999976
9011064155,131599676,02 Mar 2022 13:29:06:500,51.55481,-0.1908022,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,44.0,153.0,7.204545455,13.0,0.899999976
9011064163,131599676,02 Mar 2022 13:31:26:500,51.55424,-0.1908632,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,140.0,155.0,1.839416058,12.0,0.899999976
9011064171,131599676,02 Mar 2022 13:31:58:500,51.5533,-0.1892982,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,32.0,152.0,9.71875,13.0,1.0
9011064179,131599676,02 Mar 2022 13:32:15:500,51.55262,-0.1873468,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,17.0,158.0,20.23529412,11.0,1.0
9011064187,131599676,02 Mar 2022 13:32:28:500,51.552,-0.1854327,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,153.0,25.38461538,13.0,1.100000024
9011064195,131599676,02 Mar 2022 13:32:54:500,51.55097,-0.1838673,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,26.0,158.0,12.76923077,13.0,1.100000024
9011064203,131599676,02 Mar 2022 13:33:10:500,51.54997,-0.1822465,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,158.0,21.25,13.0,1.0
9011064211,131599676,02 Mar 2022 13:33:26:500,51.5488,-0.1811645,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,152.0,20.875,13.0,0.899999976
9011064219,131599676,02 Mar 2022 13:33:48:500,51.54762,-0.1801178,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,22.0,150.0,14.40909091,13.0,0.899999976
9011064227,131599676,02 Mar 2022 13:34:02:500,51.54638,-0.1789443,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,160.0,25.35714286,13.0,0.899999976
9011064235,131599676,02 Mar 2022 13:34:15:500,51.54539,-0.1773158,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,160.0,27.23076923,13.0,0.899999976
9011064243,131599676,02 Mar 2022 13:34:34:500,51.54452,-0.175629,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,154.0,16.94736842,12.0,0.899999976
9011064251,131599676,02 Mar 2022 13:35:29:500,51.54335,-0.174733,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,55.0,150.0,5.454545455,13.0,0.899999976
9011064259,131599676,02 Mar 2022 13:37:27:500,51.54223,-0.173654,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,118.0,150.0,2.127118644,12.0,1.0
9011064267,131599676,02 Mar 2022 13:40:16:500,51.54119,-0.1726665,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,169.0,151.0,1.431952663,13.0,0.899999976
9011064275,131599676,02 Mar 2022 13:42:36:500,51.54006,-0.1716517,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,140.0,154.0,1.671428571,13.0,0.899999976
9011064283,131599676,02 Mar 2022 13:42:58:500,51.53898,-0.1703025,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,22.0,154.0,13.95454545,12.0,0.899999976
9011064291,131599676,02 Mar 2022 13:43:18:500,51.53818,-0.1685218,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,20.0,152.0,15.8,13.0,0.899999976
9011064299,131599676,02 Mar 2022 13:43:38:500,51.53721,-0.1670192,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,20.0,150.0,14.55,13.0,0.899999976
9011064307,131599676,02 Mar 2022 13:43:56:500,51.53618,-0.165483,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,157.0,17.72222222,13.0,0.899999976
9011064315,131599676,02 Mar 2022 13:44:24:500,51.53516,-0.1640537,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,28.0,151.0,10.92857143,13.0,1.0
9011064323,131599676,02 Mar 2022 13:44:46:500,51.53562,-0.162139,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,22.0,157.0,14.90909091,12.0,0.899999976
9011064331,131599676,02 Mar 2022 13:45:04:500,51.53619,-0.160091,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,155.0,18.0,12.0,0.899999976
9011064339,131599676,02 Mar 2022 13:45:22:500,51.53669,-0.1580192,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,154.0,18.0,14.0,0.800000012
9011064347,131599676,02 Mar 2022 13:45:40:500,51.53714,-0.1559147,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,154.0,18.0,13.0,0.800000012
9011064355,131599676,02 Mar 2022 13:46:15:500,51.53745,-0.1537427,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,35.0,156.0,9.114285714,13.0,0.800000012
9011064363,131599676,02 Mar 2022 13:46:39:500,51.53752,-0.1514888,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,24.0,157.0,14.04166667,12.0,0.899999976
9011064371,131599676,02 Mar 2022 13:46:57:500,51.53719,-0.1493958,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,151.0,17.72222222,12.0,0.899999976
9011064379,131599676,02 Mar 2022 13:47:19:500,51.53648,-0.1475378,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,22.0,151.0,14.68181818,13.0,0.899999976
9011064387,131599676,02 Mar 2022 13:48:24:500,51.5354,-0.1468555,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,65.0,150.0,4.661538462,14.0,0.800000012
9011064395,131599676,02 Mar 2022 13:48:43:500,51.53405,-0.1462665,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,156.0,17.42105263,12.0,0.899999976
9011064403,131599676,02 Mar 2022 13:49:01:500,51.53271,-0.1456807,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,154.0,17.94444444,13.0,0.800000012
